,hotel,arrival_date_month,meal,country,market_segment,distribution_channel,reserved_room_type,assigned_room_type,deposit_type,customer_type,reservation_status,reservation_status_date
83959,0,3,0,136,5,3,0,3,0,2,1,351
83960,0,3,3,16,6,3,0,0,0,2,1,351
83961,0,3,0,13,6,3,0,0,0,2,1,351
83962,0,3,0,57,6,3,0,0,0,2,1,351
83963,0,3,0,57,6,3,3,3,0,2,1,351
83964,0,3,3,136,6,3,0,0,0,2,1,351
83965,0,3,0,136,3,1,3,3,0,2,1,351
83966,0,3,0,32,6,3,3,3,0,2,1,351
83967,0,3,0,16,5,3,0,3,0,2,1,351
83968,0,3,0,57,6,3,0,3,0,2,1,351
83969,0,3,0,136,3,1,3,3,0,2,1,351
83970,0,3,0,57,5,3,0,3,0,2,1,352
83971,0,3,0,44,6,3,0,0,0,2,1,352
83972,0,3,3,57,6,3,0,0,0,2,1,352
83973,0,3,0,57,3,1,4,4,0,2,1,352
83974,0,3,3,57,2,0,0,0,0,2,1,352
83975,0,7,0,57,2,0,0,0,0,2,1,369
83976,0,11,0,57,2,0,0,3,0,2,1,576
83977,0,9,0,57,2,0,0,0,0,2,1,634
83978,0,3,0,32,6,3,0,3,0,2,1,352
83979,0,3,0,57,5,3,0,3,0,2,1,352
83980,0,3,0,136,6,3,0,0,0,2,1,352
83981,0,3,0,44,6,1,0,0,0,2,1,352
83982,0,3,0,73,6,3,0,0,0,3,1,352
83983,0,3,0,52,6,3,0,0,0,2,1,352
83984,0,3,0,136,6,3,0,0,0,2,1,352
83985,0,3,0,52,6,3,0,0,0,2,1,352
83986,0,3,3,124,6,3,0,0,0,3,1,352
83987,0,3,0,93,6,3,3,4,0,2,1,352
83988,0,3,0,170,3,1,0,0,0,2,1,352
83989,0,3,0,57,5,3,0,3,0,2,1,352
83990,0,3,0,57,5,3,0,3,0,3,1,352
83991,0,3,0,136,6,3,0,0,0,2,1,352
83992,0,3,3,124,6,3,0,0,0,2,1,352
83993,0,3,0,57,6,3,0,0,0,2,1,352
83994,0,3,0,57,5,3,0,0,0,2,1,352
83995,0,3,0,57,6,3,5,5,0,2,1,352
83996,0,3,0,136,1,1,0,0,0,2,1,352
83997,0,8,0,136,1,0,0,0,0,2,1,435
83998,0,3,0,136,6,3,0,0,0,2,1,352
83999,0,3,0,57,6,3,0,0,0,2,1,352
84001,0,3,0,86,6,3,1,1,0,3,1,352
84002,0,3,0,86,6,3,1,1,0,3,1,352
84003,0,3,2,60,5,3,0,3,0,0,1,352
84004,0,3,0,60,5,3,3,3,0,2,1,352
84005,0,3,0,140,6,3,0,0,0,2,1,352
84006,0,3,0,73,6,3,0,0,0,3,1,352
84007,0,3,0,32,6,3,3,3,0,2,1,352
84009,0,3,0,136,5,3,0,0,0,2,1,352
84010,0,3,3,57,6,3,0,0,0,2,1,353
84011,0,3,0,136,6,3,1,1,0,2,1,353
84012,0,3,0,13,5,3,0,0,0,2,1,353
84013,0,3,0,44,6,3,1,1,0,2,1,353
84014,0,3,0,16,5,3,0,3,0,3,1,353
84015,0,3,0,57,5,3,0,3,0,3,1,353
84016,0,3,3,77,6,3,0,0,0,2,1,353
84017,0,3,0,44,6,3,0,0,0,2,1,353
84018,0,3,3,136,6,3,0,0,0,2,1,353
84019,0,3,3,136,6,3,0,0,0,2,1,353
84020,0,3,0,52,3,1,0,0,0,2,1,353
84021,0,3,0,136,6,3,0,0,0,2,1,353
84022,0,3,0,124,5,3,0,0,0,2,1,353
84023,0,3,0,124,6,3,0,0,0,2,1,353
84024,0,3,0,60,6,3,3,3,0,2,1,353
84025,0,3,0,57,5,3,0,3,0,2,1,353
84026,0,3,0,57,3,1,3,3,0,2,1,353
84027,0,3,3,52,6,3,0,0,0,2,1,353
84028,0,3,0,60,6,3,0,0,0,2,1,353
84029,0,3,3,136,6,3,0,0,0,2,1,353
84030,0,3,2,52,3,1,3,3,0,2,1,353
84031,0,3,0,57,5,3,0,3,0,2,1,353
84032,0,3,0,57,5,3,0,3,0,2,1,353
84033,0,3,0,26,6,3,0,0,0,2,1,353
84034,0,3,0,136,3,1,0,0,0,2,1,353
84035,0,7,0,136,3,1,0,0,0,2,1,388
84036,0,3,0,57,5,3,0,3,0,2,1,353
84037,0,3,0,57,5,3,3,4,0,2,1,353
84038,0,3,3,57,6,3,0,0,0,2,1,354
84039,0,3,0,57,5,3,0,0,0,2,1,354
84040,0,3,0,57,5,3,0,3,0,2,1,354
84041,0,3,0,57,6,3,3,3,0,2,1,354
84042,0,3,0,16,6,3,0,0,0,2,1,354
84043,0,3,0,47,6,3,1,1,0,1,1,354
84044,0,3,0,77,3,1,0,3,0,2,1,354
84045,0,3,0,26,3,1,0,0,0,2,1,354
84046,0,3,0,47,6,3,1,1,0,1,1,354
84047,0,3,0,104,6,3,3,3,0,2,1,354
84048,0,3,0,44,3,1,0,0,0,2,1,354
84049,0,3,0,136,0,3,0,0,0,2,1,354
84050,0,7,0,136,0,3,0,0,0,2,1,382
84051,0,6,0,136,0,3,0,0,0,2,1,465
84052,0,11,0,136,0,3,3,3,0,2,1,571
84053,0,11,0,136,0,3,3,3,0,2,1,578
84054,0,10,0,136,0,3,3,3,0,2,1,605
84055,0,7,0,136,0,3,0,0,0,2,1,760
84056,0,6,0,136,0,3,0,0,0,2,0,837
84057,0,3,0,82,6,3,3,3,0,2,1,354
84058,0,3,0,136,5,3,0,0,0,2,1,354
84059,0,3,0,52,6,3,0,0,0,2,1,354
84060,0,3,0,30,6,3,0,0,0,2,1,354
84061,0,3,0,85,6,3,0,0,0,2,1,354
84062,0,3,0,52,5,3,0,0,0,2,1,354
84063,0,3,2,57,6,3,5,5,0,2,1,354
84064,0,3,0,31,6,3,0,0,0,3,1,354
84065,0,3,0,31,6,3,0,3,0,3,1,354
84066,0,3,0,57,6,3,0,0,0,2,1,354
84067,0,3,0,104,6,3,0,0,0,2,1,354
84068,0,3,0,13,6,3,0,0,0,2,1,354
84069,0,3,0,13,5,3,3,3,0,2,1,354
84070,0,3,0,52,6,3,0,0,0,2,1,354
84071,0,3,3,32,6,3,0,0,0,3,1,354
84072,0,3,3,52,6,3,0,0,0,3,1,354
84073,0,3,0,57,6,3,0,0,0,3,1,354
84074,0,3,3,57,6,3,0,0,0,2,1,354
84075,0,3,0,57,3,1,0,0,0,2,1,354
84076,0,3,0,60,6,3,3,3,0,2,1,354
84077,0,3,0,136,1,1,3,3,0,2,1,354
84078,0,3,0,136,3,1,0,0,0,2,1,354
84079,0,3,0,134,5,3,0,3,0,2,1,354
84080,0,3,0,136,6,3,0,0,0,2,1,354
84081,0,3,2,57,6,3,0,0,0,3,1,354
84082,0,3,0,136,6,3,0,0,0,2,1,354
84083,0,3,0,136,6,3,0,0,0,3,1,354
84084,0,3,2,57,6,3,0,0,0,3,1,354
84085,0,3,2,57,5,3,0,3,0,2,1,355
84086,0,3,3,26,6,3,0,0,0,2,1,355
84087,0,3,0,57,5,3,0,3,0,2,1,355
84088,0,3,0,134,3,1,0,0,0,2,1,355
84089,0,3,0,136,2,3,0,3,0,3,1,355
84090,0,3,0,136,2,3,0,3,0,3,1,355
84091,0,3,0,136,2,3,0,0,0,3,1,355
84092,0,3,0,136,2,3,0,4,0,2,1,355
84093,0,3,0,136,2,3,0,0,0,3,1,355
84094,0,3,0,136,2,3,0,0,0,3,1,355
84098,0,3,0,136,2,3,0,1,0,3,1,355
84099,0,3,0,7,2,3,0,0,0,3,1,355
84103,0,3,0,136,2,3,0,0,0,3,1,355
84106,0,3,0,136,2,3,0,3,0,3,1,355
84111,0,3,0,136,2,3,0,3,0,3,1,355
84112,0,3,0,136,2,3,0,0,0,3,1,355
84113,0,3,0,136,2,3,0,1,0,3,1,355
84116,0,3,0,136,2,3,0,4,0,3,1,355
84120,0,3,0,44,2,3,0,3,0,3,1,355
84122,0,3,0,136,2,3,0,0,0,3,1,355
84123,0,3,0,136,2,3,0,4,0,3,1,355
84127,0,3,0,52,2,3,0,4,0,2,1,355
84133,0,3,0,136,2,3,0,3,0,3,1,355
84134,0,3,0,136,2,3,0,0,0,3,1,355
84137,0,3,0,52,2,3,0,0,0,3,1,355
84144,0,3,0,136,2,3,0,0,0,2,1,355
84145,0,3,0,136,2,3,0,1,0,3,1,355
84146,0,3,0,136,2,3,0,1,0,3,1,355
84150,0,3,0,136,2,3,0,0,0,3,1,355
84161,0,3,0,57,6,3,0,0,0,2,1,355
84162,0,3,0,136,2,3,0,3,0,3,1,355
84163,0,3,0,136,2,3,0,0,0,3,1,355
84164,0,3,0,57,3,1,1,1,0,2,1,355
84167,0,3,0,136,5,3,0,0,0,3,1,355
84169,0,3,0,136,5,3,0,0,0,3,1,355
84170,0,3,0,82,6,3,0,0,0,3,1,355
84171,0,3,0,136,2,3,0,3,0,3,1,355
84172,0,3,0,44,6,3,0,0,0,2,1,355
84173,0,3,0,136,2,3,0,3,0,3,1,355
84174,0,3,0,136,2,1,0,0,0,3,1,355
84175,0,3,0,136,6,3,5,5,0,2,1,355
84176,0,3,0,52,6,3,0,0,0,2,1,355
84177,0,3,0,57,5,3,0,0,0,2,1,355
84179,0,3,0,136,2,3,0,0,0,3,1,355
84180,0,3,0,170,6,3,5,5,0,2,1,355
84181,0,3,0,136,5,3,0,3,0,2,1,355
84182,0,3,0,136,5,3,0,0,0,3,1,355
84184,0,3,0,136,5,3,0,0,0,3,1,355
84185,0,3,0,155,6,3,3,3,0,2,1,355
84186,0,3,0,136,6,3,0,0,0,3,1,355
84187,0,3,0,44,5,3,0,0,0,2,1,355
84188,0,3,3,60,6,3,0,0,0,2,0,355
84189,0,3,0,57,6,3,0,0,0,2,1,356
84190,0,3,0,57,6,3,0,3,0,2,1,356
84191,0,3,0,52,3,1,0,3,0,2,1,356
84192,0,3,0,136,2,3,0,0,0,3,1,356
84193,0,3,0,163,6,3,3,3,0,2,1,356
84194,0,3,0,86,6,3,0,0,0,2,1,356
84195,0,3,0,44,5,3,3,3,0,2,1,356
84196,0,3,0,44,6,3,3,3,0,2,1,356
84197,0,3,0,136,5,3,0,0,0,3,1,356
84198,0,3,0,60,6,3,0,3,0,2,1,357
84199,0,3,0,136,5,3,0,0,0,3,1,356
84200,0,3,0,136,5,3,0,0,0,3,1,356
84201,0,3,0,44,6,3,3,3,0,2,1,356
84206,0,3,0,124,6,3,0,0,0,2,1,356
84210,0,3,0,57,3,1,5,5,0,2,1,356
84211,0,3,3,52,6,3,0,0,0,2,1,356
84212,0,3,0,52,6,3,3,3,0,2,1,356
84213,0,3,0,82,6,3,1,1,0,3,1,356
84214,0,3,0,136,2,3,0,3,0,3,1,356
84215,0,3,0,136,2,3,0,0,0,3,1,356
84216,0,3,0,134,6,3,0,0,0,2,1,356
84217,0,3,0,136,2,3,0,3,0,3,1,356
84218,0,3,0,82,6,3,1,1,0,3,1,356
84219,0,3,3,136,6,3,0,0,0,0,1,356
84220,0,3,0,57,5,3,0,3,0,2,1,356
84221,0,3,0,57,6,3,0,0,0,2,1,356
84222,0,3,0,136,2,3,0,0,0,3,1,356
84223,0,3,0,57,6,3,0,0,0,2,1,356
84224,0,3,0,44,5,3,3,3,0,2,1,356
84226,0,3,3,136,6,3,0,3,0,3,1,356
84227,0,3,3,136,6,3,0,0,0,3,1,356
84228,0,3,0,136,3,1,0,0,0,2,1,356
84229,0,3,0,44,6,3,3,3,0,2,1,356
84230,0,3,3,170,6,3,0,0,0,2,1,356
84231,0,3,0,136,6,3,0,0,0,2,1,356
84232,0,3,0,73,6,3,0,0,0,2,1,356
84233,0,3,0,136,5,3,0,0,0,2,1,356
84234,0,3,0,52,6,3,3,3,0,2,1,356
84235,0,3,0,136,3,1,0,0,0,2,1,356
84236,0,3,3,26,6,3,0,0,0,2,1,356
84237,0,3,0,136,3,1,3,3,0,2,1,356
84238,0,3,0,136,3,1,0,0,0,3,1,356
84239,0,3,0,60,6,3,0,0,0,2,1,356
84240,0,3,0,136,5,3,0,0,0,2,1,356
84241,0,3,3,136,6,3,0,0,0,2,1,356
84242,0,3,0,52,6,3,0,0,0,2,1,356
84243,0,3,0,57,6,3,0,0,0,2,1,356
84244,0,3,3,159,6,3,0,5,0,2,1,356
84245,0,3,0,136,6,3,0,0,0,2,1,356
84246,0,3,0,2,3,1,0,0,0,2,1,356
84247,0,3,0,136,3,1,0,0,0,2,1,356
84248,0,3,0,136,3,1,0,0,0,2,1,356
84249,0,3,0,136,6,3,3,3,0,2,1,356
84250,0,3,0,136,3,1,3,6,0,2,1,356
84251,0,3,3,136,6,3,0,3,0,2,1,356
84252,0,3,3,136,6,3,0,0,0,2,1,356
84254,0,3,3,52,6,3,0,0,0,2,1,356
84257,0,3,0,57,5,3,0,3,0,2,1,357
84258,0,3,0,82,6,3,3,3,0,2,1,357
84259,0,3,0,136,3,1,5,5,0,2,1,357
84260,0,3,0,86,3,1,3,3,0,2,1,357
84261,0,3,0,124,5,3,0,0,0,2,1,357
84262,0,3,0,136,2,3,0,4,0,2,1,357
84263,0,3,0,44,3,1,0,0,0,2,1,357
84264,0,3,0,47,6,3,0,0,0,2,1,357
84265,0,3,3,60,5,2,0,0,0,2,1,357
84266,0,3,0,82,6,3,0,0,0,2,1,357
84267,0,3,0,44,5,3,0,0,0,2,1,357
84268,0,3,0,57,5,3,0,0,0,2,1,357
84269,0,3,0,44,5,3,0,0,0,2,1,357
84270,0,3,0,44,5,3,0,0,0,2,1,357
84271,0,3,0,57,5,3,0,0,0,3,1,357
84272,0,3,0,136,5,3,0,0,0,3,1,357
84273,0,3,0,57,6,3,0,3,0,2,1,357
84274,0,3,0,57,6,3,0,0,0,2,1,357
84275,0,3,0,57,5,3,0,0,0,2,1,357
84276,0,3,0,101,5,3,0,0,0,2,1,357
84277,0,3,0,136,5,3,0,3,0,3,1,357
84278,0,3,2,44,5,3,0,0,0,2,1,357
84279,0,3,0,82,6,3,0,0,0,2,1,357
84281,0,3,0,136,5,3,0,3,0,2,1,357
84282,0,3,0,60,6,3,0,0,0,2,1,357
84283,0,3,0,52,6,3,0,0,0,2,1,357
84284,0,3,0,26,3,1,4,4,0,2,1,357
84285,0,3,0,57,5,3,0,3,0,2,1,357
84286,0,3,3,76,6,3,0,0,0,2,1,357
84287,0,3,0,124,5,3,0,3,0,2,1,357
84288,0,3,0,57,5,3,0,3,0,2,1,357
84289,0,3,0,30,6,3,0,0,0,3,1,357
84290,0,3,0,30,6,3,0,0,0,3,1,357
84291,0,3,0,2,3,1,0,0,0,2,1,357
84292,0,3,0,26,3,1,0,0,0,2,1,357
84293,0,3,0,57,3,1,4,4,0,2,1,358
84294,0,3,0,124,6,3,0,0,0,2,1,358
84295,0,3,0,16,6,3,0,0,0,2,1,358
84296,0,3,3,30,6,3,0,0,0,2,1,358
84297,0,3,0,44,3,1,0,0,0,2,1,358
84298,0,3,0,57,5,3,0,3,0,2,1,358
84299,0,3,0,57,5,3,0,0,0,2,1,358
84300,0,3,0,60,6,3,0,0,0,2,1,358
84301,0,3,0,16,6,3,0,0,0,2,1,358
84302,0,3,0,55,6,3,0,0,0,2,1,358
84303,0,3,0,16,6,3,0,0,0,2,1,358
84304,0,3,0,141,5,2,0,0,0,2,1,358
84305,0,3,0,82,6,3,0,3,0,2,1,358
84306,0,3,0,136,6,3,3,3,0,2,1,358
84307,0,3,0,57,6,3,3,3,0,2,1,358
84308,0,3,0,57,5,3,3,3,0,2,1,358
84309,0,3,0,136,5,3,3,3,0,2,1,358
84310,0,3,3,31,6,3,0,3,0,3,1,358
84311,0,3,3,31,6,3,0,3,0,3,1,358
84312,0,3,0,136,5,3,0,0,0,2,1,358
84313,0,3,3,32,6,3,0,0,0,2,1,358
84314,0,3,0,32,3,1,0,0,0,2,1,358
84315,0,3,0,136,6,3,0,0,0,3,1,358
84316,0,3,0,16,6,3,0,0,0,3,1,358
84317,0,3,0,57,6,3,0,3,0,2,1,359
84318,0,3,0,57,5,3,0,3,0,2,1,359
84319,0,3,0,136,5,3,0,0,0,2,1,359
84320,0,3,0,136,2,0,0,0,0,3,1,359
84321,0,0,0,136,2,0,0,0,0,3,1,421
84322,0,8,0,136,2,0,0,0,0,3,1,434
84323,0,8,0,136,2,0,0,0,0,3,1,448
84324,0,6,0,136,2,0,0,0,0,3,1,472
84325,0,6,0,136,2,0,0,0,0,3,1,483
84326,0,3,0,52,5,3,0,0,0,2,1,359
84327,0,3,0,57,6,3,0,0,0,3,1,359
84328,0,3,0,57,6,3,3,3,0,3,1,359
84329,0,3,0,12,3,1,0,0,0,2,1,359
84330,0,3,0,136,6,3,0,0,0,2,1,359
84331,0,3,0,16,5,3,0,3,0,2,1,359
84332,0,3,0,136,3,1,0,0,0,2,1,359
84333,0,3,0,52,6,3,0,3,0,2,1,359
84334,0,3,0,60,5,3,0,3,0,2,1,359
84335,0,3,0,57,5,3,0,3,0,2,1,359
84336,0,3,0,57,5,3,0,0,0,2,1,359
84337,0,3,0,57,5,3,0,3,0,2,1,359
84338,0,3,0,60,6,3,3,3,0,2,1,359
84339,0,3,0,136,5,3,0,3,0,2,1,359
84341,0,3,0,32,6,3,0,0,0,2,1,359
84342,0,3,0,57,5,3,0,0,0,2,1,359
84343,0,3,0,57,5,3,0,3,0,2,1,359
84345,0,3,0,57,6,3,0,0,0,2,1,359
84346,0,3,2,52,5,3,3,3,0,2,1,359
84347,0,3,0,57,3,1,0,0,0,2,1,359
84348,0,3,3,136,6,3,0,0,0,2,1,360
84349,0,3,0,57,3,1,0,0,0,2,1,360
84350,0,3,0,57,5,3,0,0,0,2,1,360
84351,0,3,0,57,5,3,0,3,0,2,1,360
84352,0,3,0,60,5,3,3,3,0,2,1,360
84353,0,3,0,44,6,3,0,0,0,2,1,360
84354,0,3,0,134,6,3,0,0,0,2,1,360
84355,0,3,0,44,6,3,0,0,0,2,1,360
84356,0,3,3,124,6,3,0,0,0,2,1,360
84357,0,3,2,16,3,1,4,4,0,2,1,360
84358,0,3,0,136,6,3,0,0,0,2,1,360
84359,0,3,0,136,6,3,0,0,0,2,1,360
84360,0,3,3,136,3,1,0,0,0,2,1,360
84361,0,3,0,52,5,3,0,0,0,2,1,360
84362,0,3,0,57,6,3,0,0,0,2,1,360
84364,0,3,0,136,2,0,0,0,0,2,1,361
84365,0,7,0,136,2,0,0,0,0,2,1,368
84366,0,0,0,136,2,0,0,0,0,2,1,409
84367,0,8,0,136,2,0,0,0,0,2,1,800
84368,0,3,0,57,6,3,0,0,0,2,1,360
84369,0,3,0,57,6,3,0,0,0,2,1,360
84370,0,3,3,82,6,3,0,0,0,2,1,360
84371,0,3,0,60,5,3,3,3,0,2,1,360
84372,0,3,3,57,6,3,0,0,0,2,1,360
84373,0,3,0,57,6,3,0,3,0,2,1,360
84374,0,3,0,44,6,3,0,3,0,2,1,360
84375,0,3,0,136,6,3,0,0,0,2,1,360
84376,0,3,0,57,6,3,0,0,0,2,1,360
84377,0,3,0,26,3,1,3,3,0,2,1,360
84379,0,3,3,136,6,3,0,0,0,2,1,360
84380,0,3,0,82,6,3,0,0,0,2,1,360
84381,0,3,0,60,6,3,3,3,0,2,1,360
84382,0,3,3,44,6,3,0,1,0,2,1,360
84383,0,3,0,55,6,3,4,1,0,2,1,360
84384,0,3,3,136,6,3,0,0,0,2,1,360
84385,0,3,0,136,6,3,0,0,0,2,1,360
84386,0,3,0,57,6,3,5,5,0,2,1,360
84387,0,3,3,82,6,3,0,0,0,2,1,360
84388,0,3,0,136,6,3,1,1,0,3,1,360
84389,0,3,0,136,6,3,1,1,0,3,1,360
84390,0,3,0,57,5,3,0,3,0,2,1,360
84391,0,3,0,136,6,3,0,0,0,2,1,360
84392,0,3,0,136,6,3,3,0,0,2,1,360
84393,0,3,0,136,6,3,3,3,0,2,1,360
84394,0,3,0,136,6,3,3,3,0,2,1,360
84395,0,3,0,57,6,3,0,0,0,2,1,360
84397,0,3,0,55,6,3,0,0,0,2,1,360
84398,0,3,0,60,6,3,0,0,0,2,1,360
84399,0,3,0,30,3,1,0,0,0,2,1,360
84400,0,3,0,136,3,1,4,4,0,2,1,361
84401,0,6,0,2,3,1,0,3,0,2,1,849
84402,0,3,0,57,5,3,0,0,0,2,1,361
84403,0,3,0,26,3,1,4,5,0,2,1,361
84404,0,3,0,136,3,1,0,0,0,2,1,361
84405,0,3,0,136,3,1,0,0,0,2,1,361
84406,0,3,3,170,6,3,0,0,0,2,1,361
84407,0,3,0,136,2,0,0,0,0,3,1,361
84408,0,3,0,136,2,0,0,0,0,2,1,367
84409,0,7,0,136,2,0,0,0,0,2,1,382
84410,0,8,0,136,2,0,0,0,0,2,1,445
84411,0,8,0,136,2,0,0,0,0,2,1,459
84412,0,5,0,136,2,0,0,0,0,2,1,499
84413,0,3,3,73,6,3,0,0,0,2,1,361
84414,0,3,0,136,3,1,0,0,0,2,1,361
84415,0,3,0,35,6,3,0,0,0,2,1,361
84416,0,3,0,136,3,1,0,0,0,2,1,361
84417,0,3,0,136,5,3,0,0,0,2,1,361
84418,0,3,0,136,3,1,0,0,0,2,1,361
84419,0,3,0,136,2,0,0,0,0,3,1,361
84420,0,3,0,57,5,3,0,3,0,2,1,361
84421,0,3,0,136,3,1,1,1,0,2,1,361
84422,0,3,0,30,3,1,1,1,0,2,1,361
84423,0,3,0,136,6,3,0,0,0,3,1,361
84424,0,3,0,57,6,3,0,0,0,2,1,361
84425,0,3,3,20,6,3,0,0,0,2,1,361
84426,0,3,0,136,2,0,0,0,0,3,1,361
84427,0,3,0,136,5,3,0,3,0,2,1,361
84428,0,3,2,52,6,3,0,3,0,2,1,361
84429,0,3,0,136,3,1,6,6,0,2,1,361
84430,0,3,0,47,6,3,3,3,0,2,1,361
84431,0,3,0,136,3,1,3,3,0,2,1,361
84432,0,3,0,57,6,3,0,0,0,2,1,361
84433,0,3,0,60,3,1,0,0,0,2,1,361
84434,0,3,0,2,3,1,3,0,0,2,1,361
84435,0,3,0,57,5,3,5,5,0,2,1,361
84436,0,3,3,136,6,3,0,0,0,2,1,361
84437,0,3,0,136,6,3,0,0,0,2,1,361
84438,0,3,0,60,6,3,0,0,0,2,1,361
84439,0,3,0,57,6,3,5,5,0,2,1,361
84440,0,3,0,57,6,3,0,0,0,2,1,361
84441,0,3,3,136,3,1,0,0,0,2,1,361
84442,0,3,0,124,3,1,0,0,0,2,1,361
84443,0,3,3,136,6,3,0,0,0,2,1,361
84444,0,3,0,136,5,2,0,0,0,2,1,361
84445,0,3,0,57,6,3,0,0,0,2,1,361
84446,0,3,0,136,1,1,0,3,0,2,1,361
84447,0,7,0,136,1,1,3,3,0,2,1,367
84448,0,3,0,136,1,1,0,4,0,2,1,716
84449,0,3,0,136,1,1,0,3,0,2,1,716
84450,0,3,3,136,3,1,0,0,0,2,1,361
84451,0,3,0,57,5,3,0,0,0,2,1,362
84452,0,3,3,155,6,3,0,0,0,2,1,362
84453,0,3,0,44,5,3,0,0,0,2,1,362
84454,0,3,0,55,6,3,1,1,0,2,1,362
84455,0,3,3,136,6,3,0,0,0,2,1,362
84456,0,3,0,77,5,3,0,3,0,2,1,362
84457,0,3,3,82,6,3,0,0,0,2,2,361
84458,0,3,3,44,6,3,0,0,0,2,1,362
84459,0,3,0,57,5,3,0,3,0,2,1,362
84460,0,3,0,44,6,3,3,3,0,2,1,362
84461,0,3,0,136,6,3,3,3,0,2,1,362
84462,0,3,2,136,5,3,3,3,0,2,1,362
84463,0,3,0,136,2,0,0,0,0,3,1,362
84464,0,3,0,136,6,3,0,0,0,2,1,362
84465,0,3,0,57,5,3,0,0,0,2,1,362
84466,0,3,3,77,6,3,0,0,0,2,1,362
84467,0,3,0,124,6,3,0,0,0,2,1,362
84468,0,3,0,136,6,3,0,0,0,2,1,362
84469,0,3,0,57,6,3,3,3,0,2,1,362
84470,0,3,0,57,5,3,0,3,0,2,1,362
84471,0,3,0,60,3,1,0,0,0,2,1,362
84472,0,3,0,55,6,3,1,1,0,2,1,362
84473,0,3,3,136,6,3,0,0,0,2,1,362
84474,0,3,0,82,6,3,0,0,0,2,1,362
84475,0,3,0,57,6,3,0,0,0,2,1,362
84476,0,3,3,52,6,3,0,0,0,2,1,362
84477,0,3,0,57,3,1,0,3,0,2,1,362
84478,0,3,0,26,3,1,4,4,0,2,1,362
84479,0,3,0,104,6,3,0,3,0,2,1,362
84480,0,3,0,60,6,3,5,5,0,2,1,362
84481,0,3,3,32,3,1,0,0,0,2,1,362
84482,0,3,0,32,6,3,3,3,0,2,1,362
84483,0,3,0,60,6,3,3,3,0,2,1,362
84484,0,3,0,136,6,3,0,0,0,2,1,362
84485,0,3,3,141,6,3,0,0,0,2,1,362
84486,0,3,0,163,6,3,0,0,0,2,1,362
84487,0,3,0,52,2,0,0,0,0,3,1,362
84488,0,3,0,136,6,3,0,4,0,2,2,361
84489,0,3,0,57,6,3,0,0,0,2,1,362
84490,0,3,0,136,6,3,0,4,0,2,1,362
84491,0,3,0,52,2,0,0,4,0,3,1,362
84492,0,3,0,136,2,0,0,0,0,3,1,362
84493,0,3,0,52,2,0,0,0,0,3,1,362
84496,0,3,0,136,2,0,0,0,0,3,1,362
84497,0,3,0,136,2,0,0,0,0,3,1,362
84498,0,3,0,136,2,0,0,0,0,3,1,363
84499,0,3,0,136,2,0,0,0,0,3,1,363
84501,0,3,0,136,3,1,0,0,0,2,1,362
84503,0,3,0,35,3,1,0,0,0,2,1,363
84504,0,3,3,52,6,3,0,0,0,2,1,363
84505,0,3,3,105,6,3,0,0,0,2,1,363
84506,0,3,0,44,5,3,0,0,0,2,1,363
84507,0,3,0,136,5,3,0,3,0,2,1,363
84508,0,3,0,136,5,3,0,0,0,2,1,363
84509,0,3,0,44,5,3,0,0,0,2,1,363
84510,0,3,0,136,6,3,3,3,0,2,1,363
84511,0,3,0,57,6,3,0,3,0,2,1,363
84512,0,3,0,57,5,3,0,3,0,2,1,363
84513,0,3,0,170,6,3,0,0,0,2,1,363
84514,0,3,0,170,6,3,0,0,0,2,1,363
84515,0,3,0,125,2,0,0,0,0,3,1,363
84516,0,3,0,124,6,3,0,0,0,3,1,363
84518,0,3,0,72,3,1,0,0,0,2,1,363
84519,0,3,0,124,6,3,0,0,0,2,1,363
84520,0,3,0,60,5,3,0,0,0,2,1,363
84521,0,3,0,57,6,3,3,3,0,2,1,363
84522,0,3,0,136,6,3,3,3,0,2,1,363
84523,0,3,0,141,6,3,0,0,0,2,1,363
84524,0,3,0,52,6,3,5,1,0,3,1,363
84525,0,3,0,44,6,3,0,0,0,2,1,363
84526,0,3,0,16,6,3,0,0,0,2,1,363
84527,0,3,2,57,6,3,3,3,0,3,1,363
84528,0,3,0,136,6,3,0,0,0,2,1,363
84529,0,3,0,52,6,3,0,4,0,2,1,363
84530,0,3,0,82,3,1,5,5,0,2,1,363
84531,0,3,0,136,6,3,0,3,0,3,1,363
84532,0,3,0,136,6,3,3,3,0,3,1,363
84533,0,3,3,95,6,3,0,0,0,2,1,363
84534,0,3,0,52,6,3,0,0,0,2,1,363
84535,0,3,0,44,6,3,0,0,0,2,1,363
84536,0,3,0,136,6,3,0,0,0,2,1,363
84537,0,3,0,136,3,1,3,3,0,2,1,363
84538,0,3,3,60,6,3,0,0,0,2,1,363
84539,0,3,0,57,6,3,0,0,0,2,1,363
84540,0,3,0,57,5,3,0,0,0,2,1,363
84541,0,3,0,57,5,3,0,3,0,2,1,363
84542,0,3,0,52,6,3,1,1,0,3,1,363
84543,0,3,0,136,3,1,0,0,0,2,1,363
84544,0,3,0,60,6,3,0,0,0,3,1,363
84545,0,3,0,60,6,3,0,0,0,3,1,363
84546,0,3,3,57,6,3,0,0,0,2,1,363
84547,0,3,0,136,6,3,0,3,0,2,1,363
84548,0,3,3,82,6,3,0,0,0,2,1,363
84549,0,3,0,82,3,1,3,3,0,2,1,363
